#X		#Y		#Wave		#Intensity
0.000000	0.000000	2742.567383	0.343692
0.000000	0.000000	2740.360352	0.345966
0.000000	0.000000	2738.152344	0.350178
0.000000	0.000000	2735.944336	0.357987
0.000000	0.000000	2733.735352	0.361847
0.000000	0.000000	2731.525391	0.367086
0.000000	0.000000	2729.31543	0.366269
0.000000	0.000000	2727.104492	0.370835
0.000000	0.000000	2724.892578	0.369577
0.000000	0.000000	2722.680664	0.368411
0.000000	0.000000	2720.467773	0.364296
0.000000	0.000000	2718.254883	0.361269
0.000000	0.000000	2716.040039	0.35394
0.000000	0.000000	2713.826172	0.351666
0.000000	0.000000	2711.610352	0.345332
0.000000	0.000000	2709.394531	0.350079
0.000000	0.000000	2707.177734	0.356042
0.000000	0.000000	2704.960938	0.363286
0.000000	0.000000	2702.742188	0.36712
0.000000	0.000000	2700.524414	0.36681
0.000000	0.000000	2698.304688	0.367339
0.000000	0.000000	2696.084961	0.365577
0.000000	0.000000	2693.864258	0.360747
0.000000	0.000000	2691.643555	0.359554
0.000000	0.000000	2689.421875	0.365156
0.000000	0.000000	2687.199219	0.371329
0.000000	0.000000	2684.976563	0.37905
0.000000	0.000000	2682.75293	0.381357
0.000000	0.000000	2680.52832	0.380566
0.000000	0.000000	2678.303711	0.371315
0.000000	0.000000	2676.078125	0.364394
0.000000	0.000000	2673.852539	0.364227
0.000000	0.000000	2671.625	0.362544
0.000000	0.000000	2669.398438	0.370352
0.000000	0.000000	2667.169922	0.377923
0.000000	0.000000	2664.941406	0.382966
0.000000	0.000000	2662.711914	0.382452
0.000000	0.000000	2660.481445	0.37617
0.000000	0.000000	2658.250977	0.37284
0.000000	0.000000	2656.019531	0.369745
0.000000	0.000000	2653.788086	0.36432
0.000000	0.000000	2651.555664	0.365185
0.000000	0.000000	2649.322266	0.36247
0.000000	0.000000	2647.088867	0.367418
0.000000	0.000000	2644.854492	0.374608
0.000000	0.000000	2642.619141	0.379875
0.000000	0.000000	2640.383789	0.383995
0.000000	0.000000	2638.147461	0.388648
0.000000	0.000000	2635.910156	0.389573
0.000000	0.000000	2633.671875	0.389753
0.000000	0.000000	2631.433594	0.387914
0.000000	0.000000	2629.195313	0.386407
0.000000	0.000000	2626.955078	0.381105
0.000000	0.000000	2624.71582	0.381168
0.000000	0.000000	2622.474609	0.383586
0.000000	0.000000	2620.233398	0.393129
0.000000	0.000000	2617.991211	0.395589
0.000000	0.000000	2615.748047	0.40027
0.000000	0.000000	2613.504883	0.397741
0.000000	0.000000	2611.260742	0.391509
0.000000	0.000000	2609.015625	0.381972
0.000000	0.000000	2606.770508	0.382939
0.000000	0.000000	2604.524414	0.386209
0.000000	0.000000	2602.27832	0.39511
0.000000	0.000000	2600.03125	0.398359
0.000000	0.000000	2597.783203	0.398426
0.000000	0.000000	2595.53418	0.394233
0.000000	0.000000	2593.285156	0.397143
0.000000	0.000000	2591.035156	0.391621
0.000000	0.000000	2588.785156	0.388671
0.000000	0.000000	2586.533203	0.393105
0.000000	0.000000	2584.282227	0.394944
0.000000	0.000000	2582.029297	0.396416
0.000000	0.000000	2579.776367	0.394638
0.000000	0.000000	2577.522461	0.397672
0.000000	0.000000	2575.268555	0.410363
0.000000	0.000000	2573.013672	0.410366
0.000000	0.000000	2570.757813	0.408871
0.000000	0.000000	2568.501953	0.410397
0.000000	0.000000	2566.244141	0.404855
0.000000	0.000000	2563.987305	0.395892
0.000000	0.000000	2561.728516	0.38846
0.000000	0.000000	2559.469727	0.389166
0.000000	0.000000	2557.209961	0.390543
0.000000	0.000000	2554.950195	0.392774
0.000000	0.000000	2552.689453	0.393525
0.000000	0.000000	2550.427734	0.395232
0.000000	0.000000	2548.166016	0.396891
0.000000	0.000000	2545.90332	0.397556
0.000000	0.000000	2543.639648	0.398078
0.000000	0.000000	2541.375977	0.402055
0.000000	0.000000	2539.111328	0.403262
0.000000	0.000000	2536.845703	0.403935
0.000000	0.000000	2534.580078	0.403769
0.000000	0.000000	2532.313477	0.409143
0.000000	0.000000	2530.045898	0.41463
0.000000	0.000000	2527.777344	0.42079
0.000000	0.000000	2525.508789	0.414702
0.000000	0.000000	2523.240234	0.414755
0.000000	0.000000	2520.969727	0.408729
0.000000	0.000000	2518.699219	0.405317
0.000000	0.000000	2516.428711	0.404569
0.000000	0.000000	2514.15625	0.406077
0.000000	0.000000	2511.883789	0.409677
0.000000	0.000000	2509.611328	0.41514
0.000000	0.000000	2507.336914	0.409676
0.000000	0.000000	2505.0625	0.406842
0.000000	0.000000	2502.788086	0.411634
0.000000	0.000000	2500.511719	0.42267
0.000000	0.000000	2498.235352	0.428674
0.000000	0.000000	2495.958008	0.427602
0.000000	0.000000	2493.680664	0.431385
0.000000	0.000000	2491.402344	0.430808
0.000000	0.000000	2489.123047	0.426282
0.000000	0.000000	2486.84375	0.421575
0.000000	0.000000	2484.563477	0.428419
0.000000	0.000000	2482.282227	0.432065
0.000000	0.000000	2480.000977	0.434598
0.000000	0.000000	2477.71875	0.43154
0.000000	0.000000	2475.435547	0.441245
0.000000	0.000000	2473.152344	0.43928
0.000000	0.000000	2470.868164	0.443341
0.000000	0.000000	2468.583008	0.436726
0.000000	0.000000	2466.297852	0.426965
0.000000	0.000000	2464.010742	0.423476
0.000000	0.000000	2461.724609	0.418038
0.000000	0.000000	2459.436523	0.42208
0.000000	0.000000	2457.148438	0.427878
0.000000	0.000000	2454.859375	0.42906
0.000000	0.000000	2452.570313	0.432102
0.000000	0.000000	2450.280273	0.429105
0.000000	0.000000	2447.989258	0.424151
0.000000	0.000000	2445.698242	0.429061
0.000000	0.000000	2443.40625	0.430752
0.000000	0.000000	2441.113281	0.440527
0.000000	0.000000	2438.819336	0.438155
0.000000	0.000000	2436.525391	0.436831
0.000000	0.000000	2434.230469	0.432836
0.000000	0.000000	2431.935547	0.432746
0.000000	0.000000	2429.639648	0.424537
0.000000	0.000000	2427.342773	0.421433
0.000000	0.000000	2425.044922	0.418034
